DOCID	DATESQL	DOC_NBR	cleanBody
1311019	19760602000000	P760083-0461	NULL
1311020	19760602000000	P760083-0460	NULL
1311021	19760602000000	P760083-0175	NULL
1311022	19760601000000	1976TOKYO_A-192	NULL
1311023	19760601000000	1976STOCKH_A-130	NULL
1311024	19760601000000	1976SANJO_A-45	NULL
1311025	19760601000000	1976PORTA_A-56	NULL
1311026	19760601000000	1976OSLO_A-74	NULL
1311027	19760601000000	1976MBFRV_A-75	NULL
1311028	19760601000000	1976MBFRV_A-74	NULL
1311029	19760601000000	1976MBFRV_A-73	NULL
1311030	19760601000000	1976MBFRV_A-72	NULL
1311031	19760601000000	1976MBFRV_A-71	NULL
1311032	19760601000000	1976MBFRV_A-70	NULL
1311033	19760601000000	1976LAPAZ_A-64	NULL
1311034	19760601000000	1976LAPAZ_A-60	NULL
1311035	19760601000000	1976KUWAIT_A-50	NULL
1311036	19760601000000	1976FRANKF_A-114	NULL
1311037	19760601000000	1976FRANKF_A-110	NULL
1311038	19760601000000	1976FRANKF_A-109	NULL
1311039	19760601000000	1976ASUNCI_A-47	NULL
1311040	19760601000000	1976ASUNCI_A-46	NULL
1311041	19760601000000	P760083-0446	NULL
1311042	19760603000000	P760083-2097	NULL
1311043	19760603000000	P760083-2135	NULL
1311044	19760603000000	P760083-2132	NULL
1311045	19760603000000	P760083-2126	NULL
1311046	19760603000000	P760083-2124	NULL
1311047	19760603000000	P760083-2122	NULL
1311048	19760603000000	P760083-2145	NULL
1311049	19760603000000	P760083-2141	NULL
1311050	19760603000000	P760083-2109	NULL
1311051	19760603000000	P760083-2111	NULL
1311052	19760603000000	P760083-2110	NULL
1311053	19760603000000	P760083-2105	NULL
1311054	19760603000000	P760083-2094	NULL
1311055	19760603000000	P760083-2103	NULL
1311056	19760603000000	P760083-2100	NULL
1311057	19760603000000	P760083-2144	NULL
1311058	19760603000000	P760083-2138	NULL
1311059	19760603000000	P760083-1975	NULL
1311060	19760603000000	P760083-1966	NULL
1311061	19760603000000	P760083-1867	NULL
1311062	19760603000000	P760083-1868	NULL
1311063	19760603000000	P760083-1861	NULL
1311064	19760602000000	1976SANTO_A-73	NULL
1311065	19760602000000	1976NICE_A-9	NULL
1311066	19760602000000	1976MEXICO_A-166	NULL
1311067	19760602000000	1976HELSIN_A-69	NULL
1311068	19760602000000	P760083-0448	NULL
1311069	19760602000000	P760083-0456	NULL
1311070	19760602000000	P760083-0481	NULL
1311071	19760602000000	P760083-0475	NULL
1311072	19760602000000	P760083-0459	NULL
1311073	19760602000000	P760083-0454	NULL
1311074	19760602000000	P760083-0926	NULL
1311075	19760602000000	P760083-0919	NULL
1311076	19760602000000	P760083-0464	NULL
1311077	19760602000000	P760083-0929	NULL
1311078	19760602000000	P760083-0498	NULL
1311079	19760602000000	P760083-0494	NULL
1311080	19760602000000	P760083-1866	NULL
1311081	19760602000000	P760083-0469	NULL
1311082	19760602000000	P760083-0468	NULL
1311083	19760602000000	P760083-0470	NULL
1311084	19760602000000	P760083-0473	NULL
1311085	19760602000000	P760083-0479	NULL
1311086	19760602000000	P760083-0483	NULL
1311087	19760602000000	P760083-0488	NULL
1311088	19760602000000	P760083-0490	NULL
1311089	19760602000000	P760083-0492	NULL
1311090	19760602000000	P760083-2233	NULL
1311091	19760607000000	1976STATE_A-2807	NULL
1311092	19760607000000	1976STATE_A-2806	NULL
1311093	19760602000000	1976STATE_A-2780	NULL
1311094	19760602000000	1976STATE_A-2779	NULL
1311095	19760602000000	1976STATE_A-2778	NULL
1311096	19760602000000	1976STATE_A-2777	NULL
1311097	19760607000000	P760071-1166	NULL
1311098	19760611000000	1976DACCA_A-60	NULL
1311099	19760611000000	1976CARACA_A-72	NULL
1311100	19760611000000	1976BUJUMB_A-22	NULL
1311101	19760611000000	1976BERN_A-110	NULL
1311102	19760611000000	1976BERN_A-109	NULL
1311103	19760611000000	1976BANGUI_A-48	NULL
1311104	19760615000000	P760091-1811	NULL
1311105	19760615000000	P760091-1807	NULL
1311106	19760615000000	P760091-1801	NULL
1311107	19760615000000	P760091-1352	NULL
1311108	19760615000000	P760091-0383	NULL
1311109	19760615000000	P760091-1795	NULL
1311110	19760615000000	P760091-1796	NULL
1311111	19760615000000	P760091-0371	NULL
1311112	19760615000000	P760091-1744	NULL
1311113	19760615000000	P760091-1754	NULL
1311114	19760615000000	P760091-1755	NULL
1311115	19760615000000	P760091-1772	NULL
1311116	19760615000000	P760091-1875	NULL
1311117	19760615000000	P760091-1876	NULL
1311118	19760615000000	P760091-1880	NULL
1311119	19760615000000	P760091-1798	NULL
1311120	19760615000000	P760091-1797	NULL
1311121	19760615000000	P760091-1883	NULL
1311122	19760615000000	P760091-1878	NULL
1311123	19760615000000	P760091-1800	NULL
1311124	19760615000000	P760091-0397	NULL
1311125	19760615000000	P760091-0374	NULL
1311126	19760615000000	P760091-0392	NULL
1311127	19760615000000	P760091-1882	NULL
1311128	19760615000000	P760091-1879	NULL
1311129	19760615000000	P760091-1874	NULL
1311130	19760615000000	P760091-1873	NULL
1311131	19760615000000	P760091-1804	NULL
1311132	19760615000000	P760091-1799	NULL
1311133	19760615000000	P760091-1791	NULL
1311134	19760615000000	P760091-1743	NULL
1311135	19760615000000	P760091-0382	NULL
1311136	19760615000000	P760091-0370	NULL
1311137	19760615000000	P760091-0393	NULL
1311138	19760615000000	P760091-0384	NULL
1311139	19760614000000	1976TOKYO_A-208	NULL
1311140	19760614000000	1976TELAV_A-121	NULL
1311141	19760614000000	1976TAIPEI_A-101	NULL
1311142	19760614000000	1976TAIPEI_A-100	NULL
1311143	19760614000000	1976QUEBEC_A-43	NULL
1311144	19760614000000	1976OTTAWA_A-357	NULL
1311145	19760614000000	1976OSLO_A-83	NULL
1311146	19760614000000	1976NEWDE_A-178	NULL
1311147	19760614000000	1976MONROV_A-37	NULL
1311148	19760614000000	1976MEXICO_A-179	NULL
1311149	19760614000000	1976MEXICO_A-178	NULL
1311150	19760614000000	1976MEXICO_A-177	NULL
1311151	19760614000000	1976MANILA_A-135	NULL
1311152	19760614000000	1976LUXEMB_A-12	NULL
1311153	19760614000000	1976LIMA_A-88	NULL
1311154	19760614000000	1976COPENH_A-49	NULL
1311155	19760614000000	1976COPENH_A-48	NULL
1311156	19760614000000	1976CARACA_A-73	NULL
1311157	19760614000000	1976BUENOS_A-81	NULL
1311158	19760614000000	1976BUENOS_A-80	NULL
1311159	19760614000000	1976BERN_A-113	NULL
1311160	19760614000000	1976BERN_A-112	NULL
1311161	19760614000000	1976ABUDH_A-52	NULL
1311162	19760614000000	1976ABUDH_A-51	NULL
1311163	19760614000000	P760091-1866	NULL
1311164	19760616000000	P760091-1740	NULL
1311165	19760616000000	P760091-1792	NULL
1311166	19760616000000	P760091-1803	NULL
1311167	19760616000000	P760091-0390	NULL
1311168	19760615000000	1976VIENNA_A-208	NULL
1311169	19760615000000	1976VIENNA_A-207	NULL
1311170	19760615000000	1976VIENNA_A-205	NULL
1311171	19760615000000	1976VIENNA_A-204	NULL
1311172	19760615000000	1976VIENNA_A-203	NULL
1311173	19760615000000	1976VANCOU_A-20	NULL
1311174	19760615000000	1976USUNN_A-707	NULL
1311175	19760615000000	1976USUNN_A-706	NULL
1311176	19760615000000	1976USUNN_A-705	NULL
1311177	19760615000000	1976USUNN_A-704	NULL
1311178	19760615000000	1976USUNN_A-703	NULL
1311179	19760615000000	1976USUNN_A-702	NULL
1311180	19760615000000	1976USUNN_A-699	NULL
1311181	19760615000000	1976USBERL_A-100	NULL
1311182	19760615000000	1976TOKYO_A-212	NULL
1311183	19760615000000	1976TOKYO_A-211	NULL
1311184	19760615000000	1976TOKYO_A-210	NULL
1311185	19760615000000	1976TEHRAN_A-113	NULL
1311186	19760615000000	1976SANTO_A-76	NULL
1311187	19760615000000	1976SANTIA_A-83	NULL
1311188	19760615000000	1976SANSA_A-44	NULL
1311189	19760615000000	1976QUITO_A-66	NULL
1311190	19760615000000	1976PANAMA_A-88	NULL
1311191	19760615000000	1976PANAMA_A-86	NULL
1311192	19760615000000	1976NASSAU_A-25	NULL
1311193	19760615000000	1976MBFRV_A-84	NULL
1311194	19760615000000	1976MBFRV_A-83	NULL
1311195	19760615000000	1976MBFRV_A-82	NULL
1311196	19760615000000	1976MBFRV_A-81	NULL
1311197	19760615000000	1976MADRID_A-115	NULL
1311198	19760615000000	1976LONDON_A-428	NULL
1311199	19760615000000	1976LONDON_A-425	NULL
1311200	19760615000000	1976LONDON_A-424	NULL
1311201	19760615000000	1976LONDON_A-421	NULL
1311202	19760615000000	1976LONDON_A-420	NULL
1311203	19760615000000	1976LONDON_A-419	NULL
1311204	19760615000000	1976LONDON_A-418	NULL
1311205	19760615000000	1976LOME_A-34	NULL
1311206	19760615000000	1976LIMA_A-89	NULL
1311207	19760615000000	1976KUALA_A-70	NULL
1311208	19760615000000	1976JAKART_A-103	NULL
1311209	19760615000000	1976GENEVA_A-152	NULL
1311210	19760615000000	1976DUSSEL_A-89	NULL
1311211	19760615000000	1976DUSSEL_A-88	NULL
1311212	19760615000000	1976DARES_A-31	NULL
1311213	19760615000000	1976DAKAR_A-77	NULL
1311214	19760615000000	1976DAKAR_A-76	NULL
1311215	19760615000000	1976DAKAR_A-74	NULL
1311216	19760615000000	1976DAKAR_A-73	NULL
1311217	19760615000000	1976BERN_A-114	NULL
1311218	19760615000000	1976AMSTER_A-11	NULL
1311219	19760615000000	1976ADDIS_A-78	NULL
1311220	19760617000000	P760091-1204	NULL
1311221	19760617000000	P760091-1808	NULL
1311222	19760617000000	P760091-1746	NULL
1311223	19760617000000	P760091-1756	NULL
1311224	19760617000000	P760091-1762	NULL
1311225	19760617000000	P760091-1367	NULL
1311226	19760617000000	P760091-1368	NULL
1311227	19760617000000	P760091-1370	NULL
1311228	19760617000000	P760091-1374	NULL
1311229	19760617000000	P760091-1726	NULL
1311230	19760617000000	P760091-1356	NULL
1311231	19760617000000	P760091-1221	NULL
1311232	19760617000000	P760091-1237	NULL
1311233	19760617000000	P760091-1217	NULL
1311234	19760617000000	P760091-1337	NULL
1311235	19760617000000	P760091-1336	NULL
1311236	19760616000000	1976USUNN_A-711	NULL
1311237	19760616000000	1976USUNN_A-710	NULL
1311238	19760616000000	1976USUNN_A-709	NULL
1311239	19760616000000	1976USUNN_A-708	NULL
1311240	19760616000000	1976SALTT_A-1320	NULL
1311241	19760616000000	1976SALTT_A-1319	NULL
1311242	19760616000000	1976SALTT_A-1318	NULL
1311243	19760616000000	1976SALTT_A-1317	NULL
1311244	19760616000000	1976SALTT_A-1315	NULL
1311245	19760616000000	1976SALTT_A-1314	NULL
1311246	19760616000000	1976SALTT_A-1313	NULL
1311247	19760616000000	1976SALTT_A-1312	NULL
1311248	19760616000000	1976SALTT_A-1311	NULL
1311249	19760616000000	1976SALTT_A-1304	NULL
1311250	19760616000000	1976ROME_A-265	NULL
1311251	19760616000000	1976PANAMA_A-89	NULL
1311252	19760616000000	1976OTTAWA_A-358	NULL
1311253	19760616000000	1976MOGADI_A-50	NULL
1311254	19760616000000	1976MEXICO_A-188	NULL
1311255	19760616000000	1976MANILA_A-139	NULL
1311256	19760616000000	1976MANILA_A-138	NULL
1311257	19760616000000	1976MANAGU_A-47	NULL
1311258	19760616000000	1976LIMA_A-90	NULL
1311259	19760616000000	1976KUWAIT_A-55	NULL
1311260	19760616000000	1976KUWAIT_A-54	NULL
1311261	19760616000000	1976ISLAMA_A-82	NULL
1311262	19760616000000	1976BONN_A-161	NULL
1311263	19760616000000	1976BANGKO_A-140	NULL
1311264	19760616000000	1976ALGIER_A-32	NULL
1311265	19760618000000	1976ASUNCI_A-53	NULL
1311266	19760618000000	1976ASUNCI_A-52	NULL
1311267	19760618000000	P760091-1372	NULL
1311268	19760618000000	P760091-1369	NULL
1311269	19760618000000	P760091-1813	NULL
1311270	19760618000000	P760091-1767	NULL
1311271	19760618000000	P760091-1210	NULL
1311272	19760617000000	1976YAOUND_A-39	NULL
1311273	19760617000000	1976TELAV_A-124	NULL
1311274	19760617000000	1976TELAV_A-123	NULL
1311275	19760617000000	1976STATE_A-3053	NULL
1311276	19760617000000	1976STATE_A-3052	NULL
1311277	19760617000000	1976STATE_A-3051	NULL
1311278	19760617000000	1976STATE_A-3050	NULL
1311279	19760617000000	1976RABAT_A-66	NULL
1311280	19760617000000	1976QUITO_A-61	NULL
1311281	19760617000000	1976MBFRV_A-85	NULL
1311282	19760617000000	1976MADRAS_A-4	NULL
1311283	19760617000000	1976IAEAV_A-210	NULL
1311284	19760617000000	1976BELGRA_A-166	NULL
1311285	19760617000000	P760091-1737	NULL
1311286	19760617000000	P760091-1760	NULL
1311287	19760621000000	P760091-1277	NULL
1311288	19760619000000	1976QUITO_A-67	NULL
1311289	19760619000000	1976MOSCOW_A-192	NULL
1311290	19760619000000	1976LAGOS_A-78	NULL
1311291	19760619000000	1976BELGRA_A-164	NULL
1311292	19760619000000	1976BELGRA_A-148	NULL
1311293	19760619000000	1976BELGRA_A-147	NULL
1311294	19760619000000	1976BELGRA_A-144	NULL
1311295	19760618000000	1976STUTTG_A-96	NULL
1311296	19760618000000	1976STATE_A-3073	NULL
1311297	19760618000000	1976STATE_A-3072	NULL
1311298	19760618000000	1976STATE_A-3071	NULL
1311299	19760618000000	1976STATE_A-3070	NULL
1311300	19760618000000	1976STATE_A-3069	NULL
1311301	19760618000000	1976STATE_A-3068	NULL
1311302	19760618000000	1976STATE_A-3067	NULL
1311303	19760618000000	1976STATE_A-3066	NULL
1311304	19760618000000	1976STATE_A-3065	NULL
1311305	19760618000000	1976STATE_A-3064	NULL
1311306	19760618000000	1976STATE_A-3063	NULL
1311307	19760618000000	1976STATE_A-3062	NULL
1311308	19760618000000	1976STATE_A-3061	NULL
1311309	19760618000000	1976STATE_A-3060	NULL
1311310	19760618000000	1976STATE_A-3059	NULL
1311311	19760618000000	1976STATE_A-3057	NULL
1311312	19760618000000	1976STATE_A-3056	NULL
1311313	19760618000000	1976STATE_A-3055	NULL
1311314	19760618000000	1976STATE_A-3054	NULL
1311315	19760618000000	1976SEOUL_A-90	NULL
1311316	19760618000000	1976OSLO_A-90	NULL
1311317	19760618000000	1976LAGOS_A-76	NULL
1311318	19760618000000	1976GENEVA_A-159	NULL
1311319	19760621000000	1976STATE_A-3091	NULL
1311320	19760621000000	1976STATE_A-3090	NULL
1311321	19760621000000	1976STATE_A-3089	NULL
1311322	19760621000000	1976STATE_A-3088	NULL
1311323	19760621000000	1976STATE_A-3087	NULL
1311324	19760621000000	1976STATE_A-3086	NULL
1311325	19760621000000	1976STATE_A-3085	NULL
1311326	19760621000000	1976STATE_A-3084	NULL
1311327	19760621000000	1976STATE_A-3083	NULL
1311328	19760621000000	1976STATE_A-3082	NULL
1311329	19760621000000	1976STATE_A-3081	NULL
1311330	19760621000000	1976STATE_A-3080	NULL
1311331	19760621000000	1976STATE_A-3079	NULL
1311332	19760621000000	1976STATE_A-3078	NULL
1311333	19760621000000	1976STATE_A-3077	NULL
1311334	19760621000000	1976STATE_A-3076	NULL
1311335	19760621000000	1976STATE_A-3075	NULL
1311336	19760621000000	1976STATE_A-3074	NULL
1311337	19760601000000	P760091-1274	NULL
1311338	19760601000000	P760091-1270	NULL
1311339	19760601000000	P760091-1272	NULL
1311340	19760601000000	P760091-1286	NULL
1311341	19760602000000	P760091-1297	NULL
1311342	19760602000000	P760091-1259	NULL
1311343	19760603000000	1976WELLIN_A-77	NULL
1311344	19760603000000	1976HONGK_A-91	NULL
1311345	19760603000000	1976BRIDGE_A-39	NULL
1311346	19760603000000	1976ATHENS_A-85	NULL
1311347	19760603000000	P760091-1256	NULL
1311348	19760605000000	1976KHARTO_A-48	NULL
1311349	19760604000000	1976YAOUND_A-32	NULL
1311350	19760604000000	1976IZMIR_A-44	NULL
1311351	19760604000000	1976BRIDGE_A-40	NULL
1311352	19760604000000	P760091-1243	NULL
1311353	19760604000000	P760091-1302	NULL
1311354	19760604000000	P760091-1339	NULL
1311355	19760604000000	P760091-1734	NULL
1311356	19760604000000	P760091-1338	NULL
1311357	19760607000000	1976PORTM_A-23	NULL
1311358	19760607000000	1976OSLO_A-77	NULL
1311359	19760607000000	1976BRASIL_A-38	NULL
1311360	19760607000000	1976BAGHDA_A-21	NULL
1311361	19760607000000	1976ATHENS_A-88	NULL
1311362	19760607000000	P760091-1239	NULL
1311363	19760607000000	P760091-1300	NULL
1311364	19760607000000	P760091-1349	NULL
1311365	19760606000000	P760091-1332	NULL
1311366	19760609000000	P760091-1267	NULL
1311367	19760609000000	P760091-1305	NULL
1311368	19760609000000	P760091-1328	NULL
1311369	19760609000000	P760091-1345	NULL
1311370	19760609000000	P760091-1881	NULL
1311371	19760609000000	P760091-1268	NULL
1311372	19760609000000	P760091-1728	NULL
1311373	19760609000000	P760091-1753	NULL
1311374	19760609000000	P760091-1782	NULL
1311375	19760609000000	P760091-1786	NULL
1311376	19760609000000	P760091-1733	NULL
1311377	19760609000000	P760091-1732	NULL
1311378	19760609000000	P760091-1731	NULL
1311379	19760609000000	P760091-1730	NULL
1311380	19760609000000	P760091-1729	NULL
1311381	19760608000000	1976WELLIN_A-79	NULL
1311382	19760608000000	1976HONGK_A-89	NULL
1311383	19760608000000	1976BRASIL_A-39	NULL
1311384	19760608000000	1976BERN_A-107	NULL
1311385	19760608000000	1976BERN_A-106	NULL
1311386	19760608000000	1976ADDIS_A-75	NULL
1311387	19760608000000	P760091-1334	NULL
1311388	19760608000000	P760091-1249	NULL
1311389	19760608000000	P760091-1285	NULL
1311390	19760608000000	P760091-1751	NULL
1311391	19760610000000	P760091-1255	NULL
1311392	19760610000000	P760091-1326	NULL
1311393	19760610000000	P760091-1254	NULL
1311394	19760610000000	P760091-1269	NULL
1311395	19760610000000	P760091-1749	NULL
1311396	19760610000000	P760091-1758	NULL
1311397	19760610000000	P760091-0485	NULL
1311398	19760610000000	P760091-1304	NULL
1311399	19760610000000	P760091-0369	NULL
1311400	19760609000000	1976THESSA_A-6	NULL
1311401	19760609000000	1976SINGAP_A-63	NULL
1311402	19760609000000	1976PARIS_A-259	NULL
1311403	19760609000000	1976MONTEV_A-49	NULL
1311404	19760609000000	1976MEXICO_A-176	NULL
1311405	19760609000000	1976MEXICO_A-175	NULL
1311406	19760609000000	1976MEXICO_A-174	NULL
1311407	19760609000000	1976KHARTO_A-53	NULL
1311408	19760609000000	1976KHARTO_A-52	NULL
1311409	19760609000000	1976KATHMA_A-34	NULL
1311410	19760609000000	1976HAMILT_A-15	NULL
1311411	19760609000000	1976COLOMB_A-46	NULL
1311412	19760609000000	P760091-1773	NULL
1311413	19760611000000	1976ACCRA_A-49	NULL
1311414	19760611000000	P760091-1216	NULL
1311415	19760611000000	P760091-1292	NULL
1311416	19760611000000	P760091-1207	NULL
1311417	19760611000000	P760091-1884	NULL
1311418	19760611000000	P760091-1809	NULL
1311419	19760611000000	P760091-1805	NULL
1311420	19760611000000	P760091-1748	NULL
1311421	19760611000000	P760091-1283	NULL
1311422	19760611000000	P760091-1281	NULL
1311423	19760611000000	P760091-1279	NULL
1311424	19760611000000	P760091-1742	NULL
1311425	19760611000000	P760091-1745	NULL
1311426	19760611000000	P760091-1752	NULL
1311427	19760611000000	P760091-1865	NULL
1311428	19760611000000	P760091-1277	NULL
1311429	19760610000000	1976TEGUCI_A-33	NULL
1311430	19760610000000	1976STRASB_A-53	NULL
1311431	19760610000000	1976PORTO_A-52	NULL
1311432	19760610000000	1976PORTL_A-47	NULL
1311433	19760610000000	1976PARIS_A-261	NULL
1311434	19760610000000	1976MANILA_A-132	NULL
1311435	19760610000000	1976MANILA_A-131	NULL
1311436	19760610000000	1976KUALA_A-61	NULL
1311437	19760610000000	1976DUBLIN_A-41	NULL
1311438	19760610000000	1976DUBLIN_A-40	NULL
1311439	19760610000000	1976COLOMB_A-47	NULL
1311440	19760610000000	1976BANGKO_A-134	NULL
1311441	19760614000000	P760091-1213	NULL
1311442	19760614000000	P760091-1871	NULL
1311443	19760614000000	P760091-1814	NULL
1311444	19760614000000	P760091-0395	NULL
1311445	19760614000000	P760091-1362	NULL
1311446	19760614000000	P760091-0385	NULL
1311447	19760614000000	P760091-0381	NULL
1311448	19760614000000	P760091-0481	NULL
1311449	19760614000000	P760091-0482	NULL
1311450	19760614000000	P760091-1802	NULL
1311451	19760614000000	P760091-0380	NULL
1311452	19760614000000	P760091-0367	NULL
1311453	19760614000000	P760091-0484	NULL
1311454	19760614000000	P760091-0483	NULL
1311455	19760614000000	P760091-0372	NULL
1311456	19760614000000	P760091-0379	NULL
1311457	19760614000000	P760091-0387	NULL
1311458	19760613000000	1976SAOPA_A-36	NULL
1311459	19760613000000	1976MOGADI_A-49	NULL
1311460	19760613000000	1976LIMA_A-87	NULL
1311461	19760611000000	1976WARSAW_A-202	NULL
1311462	19760611000000	1976USUNN_A-700	NULL
1311463	19760611000000	1976SEOUL_A-88	NULL
1311464	19760611000000	1976SEOUL_A-87	NULL
1311465	19760611000000	1976PRAGUE_A-49	NULL
1311466	19760611000000	1976PRAGUE_A-48	NULL
1311467	19760611000000	1976PORTO_A-53	NULL
1311468	19760611000000	1976PARIS_A-262	NULL
1311469	19760611000000	1976OSLO_A-82	NULL
1311470	19760611000000	1976OSLO_A-81	NULL
1311471	19760611000000	1976NDJAME_A-28	NULL
1311472	19760611000000	1976NDJAME_A-27	NULL
1311473	19760611000000	1976MONTEV_A-50	NULL
1311474	19760611000000	1976MONROV_A-31	NULL
1311475	19760611000000	1976MANILA_A-137	NULL
1311476	19760611000000	1976MANILA_A-136	NULL
1311477	19760611000000	1976MANILA_A-134	NULL
1311478	19760611000000	1976MANILA_A-133	NULL
1311479	19760611000000	1976KATHMA_A-41	NULL
1311480	19760611000000	1976KATHMA_A-40	NULL
1311481	19760611000000	1976KATHMA_A-39	NULL
1311482	19760611000000	1976KATHMA_A-38	NULL
1311483	19760611000000	1976KATHMA_A-36	NULL
1311484	19760611000000	1976KATHMA_A-35	NULL
1311485	19760611000000	1976JIDDA_A-69	NULL
1311486	19760611000000	1976JIDDA_A-68	NULL
1311487	19760611000000	1976HONGK_A-93	NULL
1311488	19760611000000	1976GUATEM_A-65	NULL
